num_tokens,num_palabras,num_oraciones,num_verbs,num_nouns,num_adjs,num_advs,num_entidades,longitud_promedio_oracion,densidad_verbos,densidad_sustantivos,densidad_entidades,modelo,benchmark,label_gold_binaria,prompt
74,62,4,6,13,9,1,12,18.5,0.08108108108108109,0.17567567567567569,0.16216216216216217,llama3-latest,fever,0,Borussia Dortmund is a sports club.
286,213,17,16,68,31,9,21,16.823529411764707,0.055944055944055944,0.23776223776223776,0.07342657342657342,llama3-latest,fever,0,International Relations includes the U.N.
169,137,9,13,24,9,9,16,18.77777777777778,0.07692307692307693,0.14201183431952663,0.09467455621301775,llama3-latest,fever,0,The Beatles was not formed in Liverpool.
90,73,5,6,13,5,3,13,18.0,0.06666666666666667,0.14444444444444443,0.14444444444444443,llama3-latest,fever,0,Mithun Chakraborty was in a popular Hindi-language film called Disco Dancer.
50,31,2,2,6,1,0,7,25.0,0.04,0.12,0.14,llama3-latest,fever,0,The Twilight Saga are films.
358,275,15,33,51,39,5,39,23.866666666666667,0.09217877094972067,0.1424581005586592,0.10893854748603352,llama3-latest,fever,0,Zhou Enlai was instrumental in forming policy.
235,121,15,11,20,11,4,36,15.666666666666666,0.04680851063829787,0.0851063829787234,0.15319148936170213,llama3-latest,fever,0,James Taylor made an album.
24,15,2,1,0,2,0,4,12.0,0.041666666666666664,0.0,0.16666666666666666,llama3-latest,fever,0,Franklin D. Roosevelt was born.
94,77,5,7,20,4,2,7,18.8,0.07446808510638298,0.2127659574468085,0.07446808510638298,llama3-latest,fever,0,Ken Russell was involved with the film Tommy.
189,127,17,9,17,14,1,27,11.117647058823529,0.047619047619047616,0.08994708994708994,0.14285714285714285,llama3-latest,fever,0,Helena Bonham Carter was in movies.
362,305,14,32,65,38,6,40,25.857142857142858,0.08839779005524862,0.17955801104972377,0.11049723756906077,llama3-latest,fever,0,Nelson Mandela was an anti-apartheid revolutionary.
153,130,6,9,30,10,6,10,25.5,0.058823529411764705,0.19607843137254902,0.06535947712418301,llama3-latest,fever,0,Bruno Mars's musical performing group involves background singers and background dancers.
207,149,10,26,42,12,8,9,20.7,0.12560386473429952,0.2028985507246377,0.043478260869565216,llama3-latest,fever,0,Google works with a network of information.
105,87,6,11,14,7,2,10,17.5,0.10476190476190476,0.13333333333333333,0.09523809523809523,llama3-latest,fever,0,Edward Norton's grandfather is James Rouse.
318,218,20,24,50,21,2,38,15.9,0.07547169811320754,0.15723270440251572,0.11949685534591195,llama3-latest,fever,0,Thomas Pynchon published several fictional stories.
86,70,4,7,14,6,2,8,21.5,0.08139534883720931,0.16279069767441862,0.09302325581395349,llama3-latest,fever,0,Edgar Award honors the best in mystery fiction.
212,159,14,15,26,14,4,21,15.142857142857142,0.07075471698113207,0.12264150943396226,0.09905660377358491,llama3-latest,fever,0,Helen Hunt is an American Actress that starred in different types of movie roles.
86,65,4,5,13,4,1,10,21.5,0.05813953488372093,0.1511627906976744,0.11627906976744186,llama3-latest,fever,0,Paul Simon was awarded the Gershwin Prize for Popular song.
87,43,6,6,8,1,0,16,14.5,0.06896551724137931,0.09195402298850575,0.1839080459770115,llama3-latest,fever,0,Kobe Bryant has led his team to five or more NBA Finals victories.
129,109,6,13,21,7,5,11,21.5,0.10077519379844961,0.16279069767441862,0.08527131782945736,llama3-latest,fever,0,Mark Zuckerberg and his four roommates co-founded a website.
76,55,5,7,4,5,1,12,15.2,0.09210526315789473,0.05263157894736842,0.15789473684210525,llama3-latest,fever,0,The 65th US Secretary of State was Colin Powell.
131,92,6,10,20,13,2,12,21.833333333333332,0.07633587786259542,0.15267175572519084,0.0916030534351145,llama3-latest,fever,0,Kate Nash is a musician.
40,30,3,2,3,3,1,8,13.333333333333334,0.05,0.075,0.2,llama3-latest,fever,0,Cindy McCain is from the United States.
224,178,10,15,31,21,6,16,22.4,0.06696428571428571,0.13839285714285715,0.07142857142857142,llama3-latest,fever,0,San Francisco has hills.
181,126,9,13,27,15,3,20,20.11111111111111,0.0718232044198895,0.14917127071823205,0.11049723756906077,llama3-latest,fever,0,Wilt Chamberlain is an athlete.
145,126,6,10,24,6,2,9,24.166666666666668,0.06896551724137931,0.16551724137931034,0.06206896551724138,llama3-latest,fever,0,The West Wing contains the president.
171,111,5,6,28,11,6,12,34.2,0.03508771929824561,0.16374269005847952,0.07017543859649122,llama3-latest,fever,0,Judd Apatow has worked with Paul Feig.
75,60,4,5,9,3,4,7,18.75,0.06666666666666667,0.12,0.09333333333333334,llama3-latest,fever,0,Washington D.C. is in the United States.
174,124,9,14,32,11,2,15,19.333333333333332,0.08045977011494253,0.1839080459770115,0.08620689655172414,llama3-latest,fever,0,Vera Farmiga has been dubbed as a scream queen.
152,109,6,5,25,16,5,16,25.333333333333332,0.03289473684210526,0.16447368421052633,0.10526315789473684,llama3-latest,fever,0,Halle Berry is a person who acts.
164,131,5,16,28,8,5,17,32.8,0.0975609756097561,0.17073170731707318,0.10365853658536585,llama3-latest,fever,0,Home Alone features the plot of a boy left behind when his family flies to Paris and subsequent defense of his house from burglars.
150,108,5,11,30,8,4,15,30.0,0.07333333333333333,0.2,0.1,llama3-latest,fever,0,Cher has only won awards for film.
71,58,4,6,11,7,2,4,17.75,0.08450704225352113,0.15492957746478872,0.056338028169014086,llama3-latest,fever,0,Escape from Planet Earth was produced by Rainmaker Entertainment.
159,102,3,11,18,3,0,17,53.0,0.06918238993710692,0.11320754716981132,0.1069182389937107,llama3-latest,fever,0,Danny DeVito was nominated for an award.
31,27,2,3,3,4,0,3,15.5,0.0967741935483871,0.0967741935483871,0.0967741935483871,llama3-latest,fever,0,Albus Dumbledore works at fictional school.
144,121,6,14,29,11,2,13,24.0,0.09722222222222222,0.2013888888888889,0.09027777777777778,llama3-latest,fever,0,"Con Man (web series) is a comedy web series created by an American voice actor, Alan Tudyk."
194,132,4,11,28,16,4,15,48.5,0.05670103092783505,0.14432989690721648,0.07731958762886598,llama3-latest,fever,0,Quentin Tarantino made a movie.
85,70,4,9,12,7,1,6,21.25,0.10588235294117647,0.1411764705882353,0.07058823529411765,llama3-latest,fever,0,Jennifer Hudson was a finalist of a competition.
63,53,3,3,7,5,4,8,21.0,0.047619047619047616,0.1111111111111111,0.12698412698412698,llama3-latest,fever,0,The Celtic F.C. plays in the Scottish Professional Football League.
23,15,2,1,0,3,2,2,11.5,0.043478260869565216,0.0,0.08695652173913043,llama3-latest,fever,0,The Bold and the Beautiful premiered in 1987.
104,87,5,2,14,14,1,10,20.8,0.019230769230769232,0.1346153846153846,0.09615384615384616,llama3-latest,fever,0,Seville is a city.
65,56,4,5,7,5,0,7,16.25,0.07692307692307693,0.1076923076923077,0.1076923076923077,llama3-latest,fever,0,Burundi is a place.
144,117,6,11,27,10,7,7,24.0,0.0763888888888889,0.1875,0.04861111111111111,llama3-latest,fever,0,Ghost in the Shell is a game.
105,78,6,10,17,4,6,9,17.5,0.09523809523809523,0.1619047619047619,0.08571428571428572,llama3-latest,fever,0,U2 has sold more than zero records worldwide.
60,49,3,7,6,2,2,3,20.0,0.11666666666666667,0.1,0.05,llama3-latest,fever,0,Ezra Edelman won an award.
60,45,3,4,8,4,1,3,20.0,0.06666666666666667,0.13333333333333333,0.05,llama3-latest,fever,0,Machine Gun Kelly was born with the name Colson Baker.
58,47,4,6,7,6,0,6,14.5,0.10344827586206896,0.1206896551724138,0.10344827586206896,llama3-latest,fever,0,The Messenger was nominated.
76,57,3,4,17,6,5,4,25.333333333333332,0.05263157894736842,0.2236842105263158,0.05263157894736842,llama3-latest,fever,0,"In 2015, the film Jurassic World generated $1.6 billion in total revenue at the box office."
171,147,6,16,33,15,3,17,28.5,0.0935672514619883,0.19298245614035087,0.09941520467836257,llama3-latest,fever,0,Syd Barrett was a guitarist for Pink Floyd.
127,104,6,10,29,15,2,9,21.166666666666668,0.07874015748031496,0.2283464566929134,0.07086614173228346,llama3-latest,fever,0,Azerbaijan does not have an official religion.
63,51,3,5,4,1,1,10,21.0,0.07936507936507936,0.06349206349206349,0.15873015873015872,llama3-latest,fever,0,TD Garden hosted three games of the 2008 NBA Finals.
62,46,3,6,7,2,1,8,20.666666666666668,0.0967741935483871,0.11290322580645161,0.12903225806451613,llama3-latest,fever,0,Hayden Panettiere acts.
93,61,4,5,9,6,0,15,23.25,0.053763440860215055,0.0967741935483871,0.16129032258064516,llama3-latest,fever,0,Michelle Williams is an American actress.
120,84,5,8,16,6,4,13,24.0,0.06666666666666667,0.13333333333333333,0.10833333333333334,llama3-latest,fever,0,Dan Aykroyd is an actor.
164,130,7,13,18,12,6,17,23.428571428571427,0.07926829268292683,0.10975609756097561,0.10365853658536585,llama3-latest,fever,0,"Allen Ginsberg wrote ""September on Jessore Road"" about Bangladeshi refugees."
47,30,3,2,2,3,1,6,15.666666666666666,0.0425531914893617,0.0425531914893617,0.1276595744680851,llama3-latest,fever,0,Charles Marie de La Condamine died in 1774.
247,201,11,24,36,19,3,26,22.454545454545453,0.09716599190283401,0.145748987854251,0.10526315789473684,llama3-latest,fever,0,Nelson Mandela is a person.
71,55,5,5,14,7,1,7,14.2,0.07042253521126761,0.19718309859154928,0.09859154929577464,llama3-latest,fever,0,The Boeing 707 is a narrow-body jet airliner with four engines.
69,59,4,5,15,9,2,5,17.25,0.07246376811594203,0.21739130434782608,0.07246376811594203,llama3-latest,fever,0,The Void was originally shown at a film festival.
38,32,3,1,6,3,0,3,12.666666666666666,0.02631578947368421,0.15789473684210525,0.07894736842105263,llama3-latest,fever,0,Arrested Development had Jason Bateman in its cast.
164,137,7,11,30,12,5,13,23.428571428571427,0.06707317073170732,0.18292682926829268,0.07926829268292683,llama3-latest,fever,0,Montreal is home to a mountain called Mount Royal.
118,96,5,5,16,4,4,18,23.6,0.0423728813559322,0.13559322033898305,0.15254237288135594,llama3-latest,fever,0,Dreamgirls features Beyoncé Knowles.
100,76,4,12,8,3,2,12,25.0,0.12,0.08,0.12,llama3-latest,fever,0,Clint Eastwood played a role.
129,110,5,4,16,13,4,11,25.8,0.031007751937984496,0.12403100775193798,0.08527131782945736,llama3-latest,fever,0,Tom Hanks was honored by President Barack Obama.
101,82,4,6,21,10,3,9,25.25,0.0594059405940594,0.2079207920792079,0.0891089108910891,llama3-latest,fever,0,Cristiano Ronaldo was a soccer player.
55,46,4,3,6,2,6,11,13.75,0.05454545454545454,0.10909090909090909,0.2,llama3-latest,fever,0,It's Always Sunny in Philadelphia airs on CBS.
93,78,4,7,11,3,1,11,23.25,0.07526881720430108,0.11827956989247312,0.11827956989247312,llama3-latest,fever,0,Music Awards were won by Glenn Frey.
48,36,3,1,9,3,2,6,16.0,0.020833333333333332,0.1875,0.125,llama3-latest,fever,0,"On September 24, 1941, Linda McCartney was born."
30,24,2,3,1,2,0,6,15.0,0.1,0.03333333333333333,0.2,llama3-latest,fever,0,Maisie Williams portrays a character.
151,120,6,15,16,8,3,11,25.166666666666668,0.09933774834437085,0.10596026490066225,0.0728476821192053,llama3-latest,fever,0,The Amazing Spider-Man 2 was aided with production costs by Avi Arad.
111,74,4,9,16,2,7,6,27.75,0.08108108108108109,0.14414414414414414,0.05405405405405406,llama3-latest,fever,0,Seth MacFarlane is a person.
165,127,13,19,29,14,9,6,12.692307692307692,0.11515151515151516,0.17575757575757575,0.03636363636363636,llama3-latest,fever,0,Norovirus causes inflammation of the gastrointestinal tract in humans.
256,192,12,22,39,23,6,23,21.333333333333332,0.0859375,0.15234375,0.08984375,llama3-latest,fever,0,Solange Knowles is a vocalist.
300,248,15,30,64,11,2,30,20.0,0.1,0.21333333333333335,0.1,llama3-latest,fever,0,Malala Yousafzai is an advocate for women's right to education.
58,43,4,5,4,2,2,5,14.5,0.08620689655172414,0.06896551724137931,0.08620689655172414,llama3-latest,fever,0,William R. Tolbert Jr. was born in 1913.
72,59,4,4,6,5,3,7,18.0,0.05555555555555555,0.08333333333333333,0.09722222222222222,llama3-latest,fever,0,An Emmy award was presented to Queen Latifah.
41,34,3,5,1,1,3,3,13.666666666666666,0.12195121951219512,0.024390243902439025,0.07317073170731707,llama3-latest,fever,0,Heather Watson came into the world in May.
186,143,8,19,24,16,7,16,23.25,0.10215053763440861,0.12903225806451613,0.08602150537634409,llama3-latest,fever,0,Brian Eno worked with Bryan Ferry.
227,196,9,21,44,23,11,11,25.22222222222222,0.09251101321585903,0.19383259911894274,0.048458149779735685,llama3-latest,fever,0,Princess Margaret smoked heavily.
178,128,9,10,34,13,2,21,19.77777777777778,0.056179775280898875,0.19101123595505617,0.11797752808988764,llama3-latest,fever,0,Adam Driver is an actor.
63,52,3,4,9,5,2,6,21.0,0.06349206349206349,0.14285714285714285,0.09523809523809523,llama3-latest,fever,0,Andy Dwyer appears as Ann Perkins's unemployed slacker boyfriend.
95,76,6,9,13,7,2,10,15.833333333333334,0.09473684210526316,0.1368421052631579,0.10526315789473684,llama3-latest,fever,0,Burt Ward acted in Batman.
107,87,6,7,25,7,3,2,17.833333333333332,0.06542056074766354,0.2336448598130841,0.018691588785046728,llama3-latest,fever,0,Doctor Who is a TV show.
316,262,13,28,45,24,10,31,24.307692307692307,0.08860759493670886,0.14240506329113925,0.0981012658227848,llama3-latest,fever,0,Richard Burbage has scope as a theater actor.
65,52,5,10,6,3,1,5,13.0,0.15384615384615385,0.09230769230769231,0.07692307692307693,llama3-latest,fever,0,Snowpiercer is not co-written by a New Yorker.
77,57,4,8,13,5,2,4,19.25,0.1038961038961039,0.16883116883116883,0.05194805194805195,llama3-latest,fever,0,Saw VI is a 21st century film.
152,118,7,15,25,11,3,19,21.714285714285715,0.09868421052631579,0.16447368421052633,0.125,llama3-latest,fever,0,Baahubali: The Beginning is a movie.
92,64,4,8,16,9,2,7,23.0,0.08695652173913043,0.17391304347826086,0.07608695652173914,llama3-latest,fever,0,Taylor Swift is a musician.
93,75,5,8,7,4,0,11,18.6,0.08602150537634409,0.07526881720430108,0.11827956989247312,llama3-latest,fever,0,Paul Bettany was in Captain America: Civil War.
207,151,10,19,41,20,5,14,20.7,0.09178743961352658,0.19806763285024154,0.06763285024154589,llama3-latest,fever,0,Funny or Die makes shows.
65,56,4,8,14,3,1,2,16.25,0.12307692307692308,0.2153846153846154,0.03076923076923077,llama3-latest,fever,0,Destiny is in a first-person perspective.
86,61,4,4,10,7,2,9,21.5,0.046511627906976744,0.11627906976744186,0.10465116279069768,llama3-latest,fever,0,Machine Gun Kelly (rapper) released a major label debut album.
49,38,4,9,2,2,1,3,12.25,0.1836734693877551,0.04081632653061224,0.061224489795918366,llama3-latest,fever,0,Dark Places's release was in 2015.
146,114,7,11,13,6,7,11,20.857142857142858,0.07534246575342465,0.08904109589041095,0.07534246575342465,llama3-latest,fever,0,Mark Hamill acted as Luke Skywalker.
45,34,3,2,7,2,2,5,15.0,0.044444444444444446,0.15555555555555556,0.1111111111111111,llama3-latest,fever,0,"On April 9, 1926 Hugh Hefner was born."
198,157,12,16,35,12,5,23,16.5,0.08080808080808081,0.17676767676767677,0.11616161616161616,llama3-latest,fever,0,Sally Field acted.
304,190,17,21,41,10,8,40,17.88235294117647,0.06907894736842106,0.13486842105263158,0.13157894736842105,llama3-latest,fever,0,Reba McEntire has a career in the music industry.
211,165,11,18,30,11,4,20,19.181818181818183,0.08530805687203792,0.14218009478672985,0.0947867298578199,llama3-latest,fever,0,Naomi Watts was in a movie.
207,158,9,16,31,20,7,19,23.0,0.07729468599033816,0.1497584541062802,0.09178743961352658,llama3-latest,fever,0,Chinese people can be associated with China through citizenship.
101,75,5,9,13,12,6,2,20.2,0.0891089108910891,0.12871287128712872,0.019801980198019802,llama3-latest,fever,0,Radiohead is an alternative rock band.
109,72,5,11,5,4,2,14,21.8,0.10091743119266056,0.045871559633027525,0.12844036697247707,llama3-latest,fever,0,In Dubious Battle featured Nat Wolff.
125,87,8,5,22,8,10,16,15.625,0.04,0.176,0.128,llama3-latest,fever,0,Google hosts the most visited website in the world according to Alexa.
209,159,14,15,46,15,4,7,14.928571428571429,0.07177033492822966,0.22009569377990432,0.03349282296650718,llama3-latest,fever,0,Aluminum salts exist.
60,42,3,4,6,7,1,4,20.0,0.06666666666666667,0.1,0.06666666666666667,llama3-latest,fever,0,The Chainsmokers are musicians.
84,70,5,5,12,3,3,10,16.8,0.05952380952380952,0.14285714285714285,0.11904761904761904,llama3-latest,fever,0,Jaime Lannister is a member of House Lannister.
97,68,4,8,11,5,5,9,24.25,0.08247422680412371,0.1134020618556701,0.09278350515463918,llama3-latest,fever,0,Andrew Wood (singer) is a singer.
65,52,4,3,8,5,2,5,16.25,0.046153846153846156,0.12307692307692308,0.07692307692307693,llama3-latest,fever,0,Claire Danes received an Emmy Award.
129,100,6,11,19,7,4,13,21.5,0.08527131782945736,0.14728682170542637,0.10077519379844961,llama3-latest,fever,0,Anschluss is a term.
106,86,3,13,19,7,0,8,35.333333333333336,0.12264150943396226,0.1792452830188679,0.07547169811320754,llama3-latest,fever,0,Hulk is a film.
86,74,4,8,20,11,1,3,21.5,0.09302325581395349,0.23255813953488372,0.03488372093023256,llama3-latest,fever,0,Winnie Harlow is known for having a form of a skin condition.
259,198,11,16,46,18,10,26,23.545454545454547,0.06177606177606178,0.1776061776061776,0.10038610038610038,llama3-latest,fever,0,"Minneapolis is abundantly rich in water from its rivers, lakes, and watersheds."
105,80,5,10,9,4,1,8,21.0,0.09523809523809523,0.08571428571428572,0.0761904761904762,llama3-latest,fever,0,Jim Carrey appeared in Kick-Ass 2 in 2013.
74,62,3,3,5,0,3,10,24.666666666666668,0.04054054054054054,0.06756756756756757,0.13513513513513514,llama3-latest,fever,0,The Miami Marlins participate in the NL East.
49,34,3,2,1,4,0,6,16.333333333333332,0.04081632653061224,0.02040816326530612,0.12244897959183673,llama3-latest,fever,0,The 20th President of Liberia was William R. Tolbert Jr..
156,140,7,13,18,9,2,22,22.285714285714285,0.08333333333333333,0.11538461538461539,0.14102564102564102,llama3-latest,fever,0,Marie Antoinette was a queen.
79,59,3,3,9,3,1,8,26.333333333333332,0.0379746835443038,0.11392405063291139,0.10126582278481013,llama3-latest,fever,0,Jaden Smith is a person.
127,89,5,8,16,6,8,10,25.4,0.06299212598425197,0.12598425196850394,0.07874015748031496,llama3-latest,fever,0,Sister Act made money.
149,115,6,11,19,10,6,21,24.833333333333332,0.0738255033557047,0.12751677852348994,0.14093959731543623,llama3-latest,fever,0,DC Comics created Bane.
139,113,7,15,19,2,4,13,19.857142857142858,0.1079136690647482,0.1366906474820144,0.09352517985611511,llama3-latest,fever,0,Tony Blair was voted in subsequent to John Smith's death from a heart attack.
186,146,8,8,37,9,6,16,23.25,0.043010752688172046,0.1989247311827957,0.08602150537634409,llama3-latest,fever,0,"Orson Welles was the producer, co-writer, director, and star of Citizen Kane."
91,73,4,7,11,7,9,12,22.75,0.07692307692307693,0.12087912087912088,0.13186813186813187,llama3-latest,fever,0,Charles Dickens was European.
23,15,2,1,3,2,1,3,11.5,0.043478260869565216,0.13043478260869565,0.13043478260869565,llama3-latest,fever,0,David Dhawan was born in August.
119,79,5,8,16,7,2,13,23.8,0.06722689075630252,0.13445378151260504,0.1092436974789916,llama3-latest,fever,0,Green Day is a band.
48,36,3,1,9,3,2,6,16.0,0.020833333333333332,0.1875,0.125,llama3-latest,fever,0,"On September 24, 1941, Linda McCartney was born."
29,21,2,2,3,1,0,3,14.5,0.06896551724137931,0.10344827586206896,0.10344827586206896,llama3-latest,fever,0,Teen Wolf is a recorded work.
222,181,10,19,40,14,5,18,22.2,0.08558558558558559,0.18018018018018017,0.08108108108108109,llama3-latest,fever,0,Tupac Shakur was killed.
142,95,6,8,23,10,3,10,23.666666666666668,0.056338028169014086,0.1619718309859155,0.07042253521126761,llama3-latest,fever,0,U2 is a band.
210,170,9,16,40,4,3,25,23.333333333333332,0.0761904761904762,0.19047619047619047,0.11904761904761904,llama3-latest,fever,0,Bill Clinton was acquitted by the U.S. Senate.
150,93,4,8,16,10,4,22,37.5,0.05333333333333334,0.10666666666666667,0.14666666666666667,llama3-latest,fever,0,Kenneth Branagh is a person.
100,78,5,8,9,4,3,14,20.0,0.08,0.09,0.14,llama3-latest,fever,0,The Poona Pact was signed in November 1932.
190,155,7,15,35,17,6,17,27.142857142857142,0.07894736842105263,0.18421052631578946,0.08947368421052632,llama3-latest,fever,0,"In her teen years, Jennifer Jason Leigh was a performer."
65,50,4,5,13,2,1,8,16.25,0.07692307692307693,0.2,0.12307692307692308,llama3-latest,fever,0,Google has two founders.
214,174,8,16,35,16,7,29,26.75,0.07476635514018691,0.16355140186915887,0.13551401869158877,llama3-latest,fever,0,Superman is a DC Comics superhero.
159,134,7,13,25,15,2,17,22.714285714285715,0.08176100628930817,0.15723270440251572,0.1069182389937107,llama3-latest,fever,0,Black Panther is a superhero.
30,25,2,4,2,1,1,4,15.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,llama3-latest,fever,0,Vincente Minnelli directed The Band Wagon.
93,73,4,7,18,5,3,6,23.25,0.07526881720430108,0.1935483870967742,0.06451612903225806,llama3-latest,fever,0,The World Science Festival is headquartered in the United States.
301,239,11,22,42,18,4,37,27.363636363636363,0.07308970099667775,0.13953488372093023,0.12292358803986711,llama3-latest,fever,0,Doc Holliday was a person.
33,27,2,2,5,2,0,2,16.5,0.06060606060606061,0.15151515151515152,0.06060606060606061,llama3-latest,fever,0,Paul Pogba is a football club player.
127,101,6,7,19,6,8,12,21.166666666666668,0.05511811023622047,0.14960629921259844,0.09448818897637795,llama3-latest,fever,0,The Museum of Science and Industry was in Chicago.
73,57,5,5,9,6,4,10,14.6,0.0684931506849315,0.1232876712328767,0.136986301369863,llama3-latest,fever,0,Briana Banks is German.
196,136,15,17,19,12,3,33,13.066666666666666,0.08673469387755102,0.09693877551020408,0.1683673469387755,llama3-latest,fever,0,Michelle Williams has been in American films.
122,95,6,6,13,12,1,14,20.333333333333332,0.04918032786885246,0.10655737704918032,0.11475409836065574,llama3-latest,fever,0,Judi Dench is an actress.
155,106,8,9,13,10,4,21,19.375,0.05806451612903226,0.08387096774193549,0.13548387096774195,llama3-latest,fever,0,Ellen Burstyn has worked in film.
167,134,7,16,19,6,4,21,23.857142857142858,0.09580838323353294,0.11377245508982035,0.12574850299401197,llama3-latest,fever,0,Hubert Humphrey helped found the Minnesota Democratic -- Farmer -- Labor Party.
103,90,4,7,17,10,3,5,25.75,0.06796116504854369,0.1650485436893204,0.04854368932038835,llama3-latest,fever,0,Mark Hamill is a worker.
74,58,3,4,9,6,3,4,24.666666666666668,0.05405405405405406,0.12162162162162163,0.05405405405405406,llama3-latest,fever,0,Felicity Huffman is an actress.
79,55,4,6,10,4,1,9,19.75,0.0759493670886076,0.12658227848101267,0.11392405063291139,llama3-latest,fever,0,Cate Blanchett was nominated for an Academy Award.
152,109,6,5,25,16,5,16,25.333333333333332,0.03289473684210526,0.16447368421052633,0.10526315789473684,llama3-latest,fever,0,Halle Berry is a person who acts.
70,55,4,6,15,4,0,5,17.5,0.08571428571428572,0.21428571428571427,0.07142857142857142,llama3-latest,fever,0,Toronto International Film Festival premiered the film Denial (2016 film).
138,109,6,9,21,15,5,17,23.0,0.06521739130434782,0.15217391304347827,0.12318840579710146,llama3-latest,fever,0,Indonesia has more than half of its population in Java.
141,112,6,12,19,8,7,12,23.5,0.0851063829787234,0.1347517730496454,0.0851063829787234,llama3-latest,fever,0,The Wachowskis were directors of Sense8.
76,61,4,8,12,7,3,7,19.0,0.10526315789473684,0.15789473684210525,0.09210526315789473,llama3-latest,fever,0,John Lennon was English.
66,52,4,5,7,4,0,11,16.5,0.07575757575757576,0.10606060606060606,0.16666666666666666,llama3-latest,fever,0,Gerald Ford succeeded to office as a result of a mid-term vacancy.
88,63,5,4,15,9,1,9,17.6,0.045454545454545456,0.17045454545454544,0.10227272727272728,llama3-latest,fever,0,Eminem is a hip-hop artist.
138,111,8,13,22,12,6,13,17.25,0.09420289855072464,0.15942028985507245,0.09420289855072464,llama3-latest,fever,0,Wyatt Earp's earliest wife contracted typhoid fever.
177,127,5,11,19,14,2,24,35.4,0.062146892655367235,0.10734463276836158,0.13559322033898305,llama3-latest,fever,0,The Avengers was released.
53,44,4,3,7,4,2,3,13.25,0.05660377358490566,0.1320754716981132,0.05660377358490566,llama3-latest,fever,0,Lee Child's birth year is 1954.
88,74,5,11,12,4,0,10,17.6,0.125,0.13636363636363635,0.11363636363636363,llama3-latest,fever,0,Iron Man is a film.
272,190,13,22,49,13,4,38,20.923076923076923,0.08088235294117647,0.1801470588235294,0.13970588235294118,llama3-latest,fever,0,Google manufactures hardware.
90,67,4,8,12,6,1,9,22.5,0.08888888888888889,0.13333333333333333,0.1,llama3-latest,fever,0,The Jacksons ended in 1977.
86,55,4,7,5,5,5,8,21.5,0.08139534883720931,0.05813953488372093,0.09302325581395349,llama3-latest,fever,0,Jet Li starred in a film.
227,160,8,15,37,13,4,21,28.375,0.06607929515418502,0.16299559471365638,0.09251101321585903,llama3-latest,fever,0,Demi Lovato is a singer songwriter of pop rock music.
45,29,4,4,8,2,0,0,11.25,0.08888888888888889,0.17777777777777778,0.0,llama3-latest,fever,0,Cricket has players.
70,64,4,7,13,7,0,8,17.5,0.1,0.18571428571428572,0.11428571428571428,llama3-latest,fever,0,Venus Williams plays tennis.
432,282,17,25,82,50,11,22,25.41176470588235,0.05787037037037037,0.18981481481481483,0.05092592592592592,llama3-latest,fever,0,The Republican Party is conservative.
98,76,4,6,12,5,2,7,24.5,0.061224489795918366,0.12244897959183673,0.07142857142857142,llama3-latest,fever,0,Kurt Angle is an actor and a wrestler.
154,98,6,7,17,6,2,16,25.666666666666668,0.045454545454545456,0.11038961038961038,0.1038961038961039,llama3-latest,fever,0,Anna Kendrick is an actress.
67,51,4,6,7,5,0,4,16.75,0.08955223880597014,0.1044776119402985,0.05970149253731343,llama3-latest,fever,0,Abigail Breslin is a person who acts.
63,45,4,5,11,5,0,13,15.75,0.07936507936507936,0.1746031746031746,0.20634920634920634,llama3-latest,fever,0,Live Your Life is by T.I. and Rihanna.
63,49,4,6,7,5,1,8,15.75,0.09523809523809523,0.1111111111111111,0.12698412698412698,llama3-latest,fever,0,"In 1996, an American black comedy featured Steve Buscemi."
86,75,4,6,7,4,4,14,21.5,0.06976744186046512,0.08139534883720931,0.16279069767441862,llama3-latest,fever,0,Horseshoe Falls is along the Canada-US Border.
175,136,8,16,30,15,5,17,21.875,0.09142857142857143,0.17142857142857143,0.09714285714285714,llama3-latest,fever,0,Grace VanderWaal is a singer-songwriter from the United States.
86,67,3,10,14,5,1,7,28.666666666666668,0.11627906976744186,0.16279069767441862,0.08139534883720931,llama3-latest,fever,0,An actress plays a part in No Reservations.
108,86,5,9,22,11,4,8,21.6,0.08333333333333333,0.2037037037037037,0.07407407407407407,llama3-latest,fever,0,David Beckham is someone who has played soccer.
207,153,9,15,29,13,7,20,23.0,0.07246376811594203,0.14009661835748793,0.0966183574879227,llama3-latest,fever,0,Boyz II Men is a music group.
56,44,4,4,7,6,1,6,14.0,0.07142857142857142,0.125,0.10714285714285714,llama3-latest,fever,0,Harry Potter was written by a British author.
152,114,5,13,27,12,7,10,30.4,0.08552631578947369,0.17763157894736842,0.06578947368421052,llama3-latest,fever,0,Al Capone died of cardiac arrest.
54,46,3,4,10,2,0,4,18.0,0.07407407407407407,0.18518518518518517,0.07407407407407407,llama3-latest,fever,0,Jennifer Jason Leigh had an acting role.
63,55,4,7,10,6,7,7,15.75,0.1111111111111111,0.15873015873015872,0.1111111111111111,llama3-latest,fever,0,Filmfare is about Bollywood.
141,97,6,11,19,5,8,22,23.5,0.07801418439716312,0.1347517730496454,0.15602836879432624,llama3-latest,fever,0,Walmart became a less valuable retailer than Amazon in 2015.
